season,game_type,week,away_team,away_score,home_team,home_score,result,total,overtime,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,home_team_win,home_win_pct,home_ppg,home_opp_ppg,away_win_pct,away_ppg,away_opp_ppg
2022,REG,11,CLE,23,BUF,31,8,54,0,298,-353,7.5,-103,-108,50.5,-103,-109,1,0.6666666666666666,27.77777777777778,16.77777777777778,0.3333333333333333,24.11111111111111,26.444444444444443
2022,REG,11,WAS,23,HOU,10,-13,33,0,-150,135,-3.0,-100,-110,41.0,-106,-106,0,0.1111111111111111,16.555555555555557,23.0,0.5,19.1,21.3
2022,REG,11,PHI,17,IND,16,-1,33,0,-270,235,-6.5,-108,-102,45.5,-103,-109,0,0.5,15.7,20.3,0.8888888888888888,27.333333333333332,18.555555555555557
2022,REG,11,NYJ,3,NE,10,7,13,0,163,-182,3.5,-109,-102,38.5,-103,-109,1,0.5555555555555556,22.555555555555557,18.444444444444443,0.6666666666666666,21.77777777777778,19.555555555555557
2022,REG,11,LA,20,NO,27,7,47,0,112,-124,2.5,-115,104,39.5,-106,-106,1,0.3,22.2,24.7,0.3333333333333333,16.444444444444443,22.22222222222222
2022,REG,11,DET,31,NYG,18,-13,49,0,143,-159,3.0,-104,-107,44.0,103,-116,0,0.7777777777777778,20.77777777777778,19.22222222222222,0.3333333333333333,24.333333333333332,29.333333333333332
2022,REG,11,LV,22,DEN,16,-6,38,1,131,-145,2.5,106,-117,41.5,-113,100,0,0.3333333333333333,14.555555555555555,16.555555555555557,0.2222222222222222,22.555555555555557,25.11111111111111
2022,REG,11,SF,38,ARI,10,-28,48,0,-422,350,-10.0,103,-113,43.5,-114,101,0,0.4,23.0,25.8,0.5555555555555556,22.0,18.11111111111111
2022,REG,11,KC,30,LAC,27,-3,57,0,-231,203,-5.5,-102,-108,52.5,-102,-110,0,0.5555555555555556,22.22222222222222,25.333333333333332,0.7777777777777778,30.0,22.88888888888889
2022,REG,11,CIN,37,PIT,30,-7,67,0,-182,163,-3.5,101,-111,39.0,100,-112,0,0.3333333333333333,15.555555555555555,23.0,0.5555555555555556,25.333333333333332,20.555555555555557
2022,REG,11,DAL,40,MIN,3,-37,43,0,-131,118,-1.5,-115,104,48.5,-109,-103,0,0.8888888888888888,25.11111111111111,21.22222222222222,0.6666666666666666,23.444444444444443,18.22222222222222
2022,REG,12,BUF,28,DET,25,-3,53,0,-412,342,-10.0,105,-116,54.0,-102,-110,0,0.4,25.0,28.2,0.7,28.1,17.4
2022,REG,12,NYG,20,DAL,28,8,48,0,363,-441,10.5,-114,104,45.5,-106,-106,1,0.7,25.1,16.7,0.7,20.5,20.4
2022,REG,12,NE,26,MIN,33,7,59,0,123,-136,2.5,-102,-108,42.5,-106,-106,1,0.8,22.9,23.1,0.6,21.3,16.9
2022,REG,12,DEN,10,CAR,23,13,33,0,-116,105,-1.0,-109,-101,36.5,-111,-101,1,0.2727272727272727,18.818181818181817,23.272727272727273,0.3,14.7,17.1
2022,REG,12,TB,17,CLE,23,6,40,1,-169,151,-3.0,-118,107,42.0,-103,-109,1,0.3,24.0,26.9,0.5,18.3,18.0
2022,REG,12,BAL,27,JAX,28,1,55,0,-164,147,-3.5,111,-123,43.0,-102,-111,1,0.3,21.6,20.5,0.7,24.8,19.9
2022,REG,12,HOU,15,MIA,30,15,45,0,613,-822,14.0,-101,-109,47.0,-103,-109,1,0.7,25.2,24.1,0.1,15.9,23.0
2022,REG,12,CHI,10,NYJ,31,21,41,0,315,-375,8.5,-107,-103,36.5,-103,-109,1,0.6,19.9,18.6,0.2727272727272727,21.90909090909091,24.90909090909091
2022,REG,12,CIN,20,TEN,16,-4,36,0,-105,-105,-1.0,102,-113,43.0,-118,105,0,0.7,19.3,18.5,0.6,26.5,21.5
2022,REG,12,ATL,13,WAS,19,6,32,0,163,-183,3.5,-110,-100,40.5,-114,101,1,0.5454545454545454,19.454545454545453,20.272727272727273,0.45454545454545453,23.545454545454547,24.90909090909091
2022,REG,12,LAC,25,ARI,24,-1,49,0,-136,123,-2.5,-108,-102,48.5,-100,-112,0,0.36363636363636365,21.818181818181817,26.90909090909091,0.5,22.7,25.8
2022,REG,12,LV,40,SEA,34,-6,74,1,174,-196,4.0,-107,-103,47.5,-103,-109,0,0.6,25.7,24.1,0.3,22.5,24.2
2022,REG,12,LA,10,KC,26,16,36,0,768,-1088,16.5,-115,105,42.0,-108,-104,1,0.8,30.0,23.3,0.3,16.8,22.7
2022,REG,12,NO,0,SF,13,13,13,0,327,-392,9.5,-113,103,44.0,-116,103,1,0.6,23.6,17.3,0.36363636363636365,22.636363636363637,24.272727272727273
2022,REG,12,GB,33,PHI,40,7,73,0,241,-278,6.5,-105,-105,46.0,-106,-106,1,0.9,26.3,18.3,0.36363636363636365,18.363636363636363,22.09090909090909
2022,REG,12,PIT,24,IND,17,-7,41,0,116,-128,2.5,-110,-100,40.0,-114,101,0,0.45454545454545453,15.727272727272727,20.0,0.3,17.0,24.4
2022,REG,13,PIT,19,ATL,16,-3,35,0,-113,103,-1.0,-105,-105,43.0,-108,-104,0,0.4166666666666667,22.666666666666668,24.416666666666668,0.36363636363636365,17.636363636363637,23.727272727272727
2022,REG,13,NO,16,TB,17,1,33,0,169,-190,3.5,-105,-105,41.0,-107,-105,1,0.45454545454545453,18.181818181818183,18.454545454545453,0.3333333333333333,20.75,23.333333333333332
2022,REG,13,IND,19,DAL,54,35,73,0,376,-460,11.0,-109,-101,44.5,-104,-108,1,0.7272727272727273,25.363636363636363,17.0,0.4166666666666667,15.833333333333334,20.333333333333332
2022,REG,13,LAC,20,LV,27,7,47,0,125,-139,2.5,-102,-109,49.0,102,-114,1,0.36363636363636365,24.09090909090909,25.09090909090909,0.5454545454545454,22.90909090909091,25.636363636363637
2022,REG,13,KC,24,CIN,27,3,51,0,-132,120,-2.5,-108,-102,53.0,-107,-105,1,0.6363636363636364,25.90909090909091,21.0,0.8181818181818182,29.636363636363637,22.09090909090909
2022,REG,13,MIA,17,SF,33,16,50,0,196,-222,4.5,101,-111,46.0,-110,-102,1,0.6363636363636364,22.636363636363637,15.727272727272727,0.7272727272727273,25.636363636363637,23.272727272727273
2022,REG,13,SEA,27,LA,23,-4,50,0,-292,252,-7.0,107,-118,41.0,101,-114,0,0.2727272727272727,16.181818181818183,23.0,0.5454545454545454,26.454545454545453,25.545454545454547
2022,REG,13,TEN,10,PHI,35,25,45,0,189,-213,5.0,-109,-101,44.5,101,-114,1,0.9090909090909091,27.545454545454547,19.636363636363637,0.6363636363636364,19.0,18.636363636363637
2022,REG,13,WAS,20,NYG,20,0,40,1,-124,113,-2.5,105,-116,40.0,-104,-108,0,0.6363636363636364,20.454545454545453,21.09090909090909,0.5833333333333334,19.416666666666668,19.666666666666668
2022,REG,13,NYJ,22,MIN,27,5,49,0,132,-146,3.0,-117,106,44.0,-108,-104,1,0.8181818181818182,23.818181818181817,23.363636363636363,0.6363636363636364,20.90909090909091,17.818181818181817
2022,REG,13,CLE,27,HOU,14,-13,41,0,-329,280,-7.5,-108,-102,47.0,-119,106,0,0.09090909090909091,15.818181818181818,23.636363636363637,0.36363636363636365,23.90909090909091,26.0
2022,REG,13,JAX,14,DET,40,26,54,0,107,-118,1.0,-100,-110,51.5,-114,101,1,0.36363636363636365,25.0,28.181818181818183,0.36363636363636365,22.181818181818183,21.09090909090909
2022,REG,13,GB,28,CHI,19,-9,47,0,-182,163,-4.0,105,-116,45.0,-114,101,0,0.25,20.916666666666668,25.416666666666668,0.3333333333333333,19.583333333333332,23.583333333333332
2022,REG,13,DEN,9,BAL,10,1,19,0,294,-347,9.5,-124,112,40.5,100,-113,1,0.6363636363636364,25.0,20.636363636363637,0.2727272727272727,14.272727272727273,17.636363636363637
2022,REG,13,BUF,24,NE,10,-14,34,0,-185,165,-3.5,-105,-105,43.5,-103,-109,0,0.5454545454545454,21.727272727272727,18.363636363636363,0.7272727272727273,28.09090909090909,18.09090909090909
2022,REG,14,NYJ,12,BUF,20,8,32,0,332,-398,10.0,-108,-102,43.5,-104,-108,1,0.75,27.75,17.416666666666668,0.5833333333333334,21.0,18.583333333333332
2022,REG,14,NE,27,ARI,13,-14,40,0,-125,113,-2.0,-104,-106,44.0,-103,-110,0,0.3333333333333333,22.0,26.75,0.5,20.75,18.833333333333332
2022,REG,14,MIA,17,LAC,23,6,40,0,-163,146,-3.0,-113,102,54.5,-102,-110,1,0.5,22.666666666666668,25.75,0.6666666666666666,24.916666666666668,24.083333333333332
2022,REG,14,TB,7,SF,35,28,42,0,175,-196,3.5,-107,-103,38.0,104,-117,1,0.6666666666666666,23.5,15.833333333333334,0.5,18.083333333333332,18.25
2022,REG,14,CAR,30,SEA,24,-6,54,0,178,-200,3.5,106,-117,44.5,-109,-104,0,0.5833333333333334,26.5,25.333333333333332,0.3333333333333333,19.166666666666668,22.166666666666668
2022,REG,14,KC,34,DEN,28,-6,62,0,-394,329,-8.5,-108,-103,44.5,-112,-100,0,0.25,13.833333333333334,17.0,0.75,29.166666666666668,22.5
2022,REG,14,JAX,36,TEN,22,-14,58,0,151,-169,3.0,106,-117,42.0,-112,-101,0,0.5833333333333334,18.25,20.0,0.3333333333333333,21.5,22.666666666666668
2022,REG,14,BAL,16,PIT,14,-2,30,0,112,-124,1.5,-101,-109,37.0,-114,101,0,0.4166666666666667,17.75,23.083333333333332,0.6666666666666666,23.75,19.666666666666668
2022,REG,14,PHI,48,NYG,22,-26,70,0,-302,260,-7.5,104,-115,44.5,-109,-103,0,0.5833333333333334,20.416666666666668,21.0,0.9166666666666666,28.166666666666668,18.833333333333332
2022,REG,14,MIN,23,DET,34,11,57,0,119,-132,2.5,-108,-102,51.5,-110,-102,1,0.4166666666666667,26.25,27.0,0.8333333333333334,24.083333333333332,23.25
2022,REG,14,HOU,23,DAL,27,4,50,0,918,-1365,17.0,104,-115,44.5,-108,-104,1,0.75,27.75,17.166666666666668,0.08333333333333333,15.666666666666666,23.916666666666668
2022,REG,14,CLE,10,CIN,23,13,33,0,181,-204,4.5,-108,-102,47.0,-108,-105,1,0.6666666666666666,26.0,21.25,0.4166666666666667,24.166666666666668,25.0
2022,REG,14,LV,16,LA,17,1,33,0,-283,245,-6.5,-112,101,42.5,-115,102,1,0.25,16.75,23.333333333333332,0.4166666666666667,24.333333333333332,24.666666666666668
2022,REG,15,NYG,20,WAS,12,-8,32,0,180,-203,4.5,-114,103,40.5,-104,-108,0,0.6153846153846154,19.46153846153846,19.692307692307693,0.5384615384615384,20.53846153846154,23.076923076923077
2022,REG,15,TEN,14,LAC,17,3,31,0,142,-158,3.0,-108,-102,46.5,-101,-112,1,0.5384615384615384,22.692307692307693,25.076923076923077,0.5384615384615384,18.53846153846154,21.23076923076923
2022,REG,15,LA,12,GB,24,12,36,0,301,-356,8.0,-111,101,39.5,-101,-111,1,0.38461538461538464,20.23076923076923,23.23076923076923,0.3076923076923077,16.76923076923077,22.76923076923077
2022,REG,15,CIN,34,TB,23,-11,57,0,-167,150,-3.5,108,-120,47.0,101,-114,0,0.46153846153846156,17.23076923076923,19.53846153846154,0.6923076923076923,25.76923076923077,20.384615384615383
2022,REG,15,SF,21,SEA,13,-8,34,0,-169,152,-3.0,-115,104,43.0,-109,-103,0,0.5384615384615384,26.307692307692307,25.692307692307693,0.6923076923076923,24.384615384615383,15.153846153846153
2022,REG,15,IND,36,MIN,39,3,75,1,168,-188,3.5,-103,-107,46.5,-107,-105,1,0.7692307692307693,24.0,24.076923076923077,0.38461538461538464,16.076923076923077,22.923076923076923
2022,REG,15,BAL,3,CLE,13,10,16,0,139,-155,2.5,113,-125,39.5,-107,-105,1,0.38461538461538464,23.076923076923077,24.846153846153847,0.6923076923076923,23.153846153846153,19.23076923076923
2022,REG,15,MIA,29,BUF,32,3,61,0,273,-320,7.0,-104,-106,44.0,106,-119,1,0.7692307692307693,27.153846153846153,17.0,0.6153846153846154,24.307692307692307,24.0
2022,REG,15,PIT,24,CAR,16,-8,40,0,130,-145,2.5,-100,-110,36.5,101,-114,0,0.38461538461538464,20.0,22.307692307692307,0.38461538461538464,17.46153846153846,22.53846153846154
2022,REG,15,PHI,25,CHI,20,-5,45,0,-386,323,-8.5,-104,-106,48.0,-110,-103,0,0.23076923076923078,20.76923076923077,25.615384615384617,0.9230769230769231,29.692307692307693,19.076923076923077
2022,REG,15,KC,30,HOU,24,-6,54,1,-755,572,-14.5,109,-120,48.5,-109,-103,0,0.07692307692307693,16.23076923076923,24.153846153846153,0.7692307692307693,29.53846153846154,22.923076923076923
2022,REG,15,DAL,34,JAX,40,6,74,1,-188,168,-4.0,100,-110,48.5,-103,-110,1,0.38461538461538464,22.615384615384617,22.615384615384617,0.7692307692307693,27.692307692307693,17.615384615384617
2022,REG,15,ATL,18,NO,21,3,39,0,203,-231,5.0,103,-113,43.5,-109,-103,1,0.3076923076923077,20.384615384615383,22.846153846153847,0.38461538461538464,22.153846153846153,24.0
2022,REG,15,DET,20,NYJ,17,-3,37,0,120,-132,2.0,-100,-110,44.0,-109,-103,0,0.5384615384615384,20.307692307692307,18.692307692307693,0.46153846153846156,26.846153846153847,26.692307692307693
2022,REG,15,ARI,15,DEN,24,9,39,0,110,-121,1.5,-104,-106,37.5,-110,-103,1,0.23076923076923078,14.923076923076923,18.307692307692307,0.3076923076923077,21.307692307692307,26.76923076923077
2022,REG,15,NE,24,LV,30,6,54,0,117,-129,1.0,111,-122,45.0,-105,-108,1,0.38461538461538464,23.692307692307693,24.076923076923077,0.5384615384615384,21.23076923076923,18.384615384615383
2022,REG,16,LV,10,PIT,13,3,23,0,127,-141,2.5,-108,-102,38.5,-110,-102,1,0.42857142857142855,17.928571428571427,22.071428571428573,0.42857142857142855,24.142857142857142,24.071428571428573
2022,REG,16,JAX,19,NYJ,3,-16,22,0,123,-136,2.5,-104,-106,36.5,-106,-106,0,0.5,20.071428571428573,18.785714285714285,0.42857142857142855,23.857142857142858,23.428571428571427
2022,REG,16,ATL,9,BAL,17,8,26,0,238,-274,6.5,-108,-102,35.0,-105,-107,1,0.6428571428571429,21.714285714285715,18.785714285714285,0.35714285714285715,21.857142857142858,23.785714285714285
2022,REG,16,DET,23,CAR,37,14,60,0,-129,117,-2.5,101,-111,43.5,-112,-100,1,0.35714285714285715,19.714285714285715,22.428571428571427,0.5,26.357142857142858,26.0
2022,REG,16,BUF,35,CHI,13,-22,48,0,-360,304,-8.0,-110,-100,40.0,102,-115,0,0.21428571428571427,20.714285714285715,25.571428571428573,0.7857142857142857,27.5,17.857142857142858
2022,REG,16,NO,17,CLE,10,-7,27,0,162,-181,3.0,111,-123,32.0,-108,-104,0,0.42857142857142855,22.357142857142858,23.285714285714285,0.35714285714285715,20.428571428571427,22.5
2022,REG,16,SEA,10,KC,24,14,34,0,367,-447,10.5,-107,-103,50.5,-105,-107,1,0.7857142857142857,29.571428571428573,23.0,0.5,25.357142857142858,25.357142857142858
2022,REG,16,NYG,24,MIN,27,3,51,0,191,-215,4.5,-102,-108,48.0,-109,-104,1,0.7857142857142857,25.071428571428573,24.928571428571427,0.5714285714285714,20.5,22.285714285714285
2022,REG,16,CIN,22,NE,18,-4,40,0,-151,136,-3.0,100,-110,42.0,-109,-103,0,0.5,21.428571428571427,19.214285714285715,0.7142857142857143,26.357142857142858,20.571428571428573
2022,REG,16,HOU,19,TEN,14,-5,33,0,153,-170,3.0,103,-113,34.0,-111,-101,0,0.5,18.214285714285715,20.928571428571427,0.07142857142857142,16.785714285714285,24.571428571428573
2022,REG,16,WAS,20,SF,37,17,57,0,241,-279,6.5,-107,-103,37.5,-114,102,1,0.7142857142857143,24.142857142857142,15.0,0.5714285714285714,18.928571428571427,19.714285714285715
2022,REG,16,PHI,34,DAL,40,6,74,0,178,-200,4.0,-104,-106,48.0,-112,-101,1,0.7142857142857143,28.142857142857142,19.214285714285715,0.9285714285714286,29.357142857142858,19.142857142857142
2022,REG,16,GB,26,MIA,20,-6,46,0,163,-182,3.5,-107,-103,49.0,-103,-109,0,0.5714285714285714,24.642857142857142,24.571428571428573,0.42857142857142855,20.5,22.428571428571427
2022,REG,16,DEN,14,LA,51,37,65,0,-173,155,-3.0,-116,105,36.5,-109,-103,1,0.2857142857142857,16.428571428571427,22.857142857142858,0.2857142857142857,15.571428571428571,18.071428571428573
2022,REG,16,TB,19,ARI,16,-3,35,1,-320,273,-7.5,102,-113,41.5,-104,-108,0,0.2857142857142857,20.857142857142858,26.571428571428573,0.42857142857142855,17.642857142857142,20.571428571428573
2022,REG,16,LAC,20,IND,3,-17,23,0,-185,165,-3.5,-102,-108,44.5,-103,-109,0,0.35714285714285715,17.5,24.071428571428573,0.5714285714285714,22.285714285714285,24.285714285714285
2022,REG,17,NYJ,6,SEA,23,17,29,0,-113,102,-1.0,-105,-105,43.0,-103,-109,1,0.4666666666666667,24.333333333333332,25.266666666666666,0.4666666666666667,18.933333333333334,18.8
2022,REG,17,LA,10,LAC,31,21,41,0,244,-283,6.5,-102,-108,41.5,-112,-100,1,0.6,22.133333333333333,22.866666666666667,0.3333333333333333,18.733333333333334,22.266666666666666
2022,REG,17,PIT,16,BAL,13,-3,29,0,110,-121,1.0,102,-113,35.5,-105,-107,0,0.6666666666666666,21.4,18.133333333333333,0.4666666666666667,17.6,21.266666666666666
2022,REG,17,MIN,17,GB,41,24,58,0,155,-173,3.0,106,-117,47.5,-103,-109,1,0.4666666666666667,20.866666666666667,22.266666666666666,0.8,25.2,24.866666666666667
2022,REG,17,SF,37,LV,34,-3,71,1,-453,371,-10.0,-103,-107,41.5,-107,-105,0,0.4,23.2,23.333333333333332,0.7333333333333333,25.0,15.333333333333334
2022,REG,17,CLE,24,WAS,10,-14,34,0,106,-117,1.0,-101,-110,41.5,-109,-103,0,0.5333333333333333,19.0,20.866666666666667,0.4,21.533333333333335,22.866666666666667
2022,REG,17,CAR,24,TB,30,6,54,0,164,-184,3.5,-110,-100,40.5,-103,-109,1,0.4666666666666667,17.733333333333334,20.266666666666666,0.4,20.866666666666667,22.466666666666665
2022,REG,17,NO,20,PHI,10,-10,30,0,198,-225,5.5,-110,-100,41.5,101,-113,0,0.8666666666666667,29.666666666666668,20.533333333333335,0.4,20.2,21.666666666666668
2022,REG,17,IND,10,NYG,38,28,48,0,202,-229,5.5,-105,-105,38.5,-103,-109,1,0.5333333333333333,20.733333333333334,22.6,0.3333333333333333,16.533333333333335,23.8
2022,REG,17,MIA,21,NE,23,2,44,0,144,-160,3.0,-106,-104,41.5,-107,-105,1,0.4666666666666667,21.2,19.4,0.5333333333333333,24.333333333333332,24.666666666666668
2022,REG,17,DEN,24,KC,27,3,51,0,544,-711,13.5,-114,104,46.0,-104,-108,1,0.8,29.2,22.133333333333333,0.26666666666666666,15.466666666666667,20.266666666666666
2022,REG,17,JAX,31,HOU,3,-28,34,0,-187,167,-3.5,-104,-106,43.0,102,-115,0,0.13333333333333333,16.933333333333334,23.866666666666667,0.4666666666666667,23.533333333333335,22.066666666666666
2022,REG,17,CHI,10,DET,41,31,51,0,194,-219,4.5,-105,-105,52.5,-111,-101,1,0.4666666666666667,26.133333333333333,26.733333333333334,0.2,20.2,26.2
2022,REG,17,ARI,19,ATL,20,1,39,0,241,-279,7.0,-119,108,41.0,-113,100,1,0.3333333333333333,21.0,23.333333333333332,0.26666666666666666,20.533333333333335,26.066666666666666
2022,REG,17,DAL,27,TEN,13,-14,40,0,-741,563,-14.0,-100,-110,41.0,-113,101,0,0.4666666666666667,17.933333333333334,20.8,0.7333333333333333,28.933333333333334,20.2
2022,REG,18,ARI,13,SF,38,25,51,0,753,-1061,14.0,100,-111,40.0,-107,-105,1,0.75,25.75,16.5,0.25,20.4375,25.6875
2022,REG,18,DET,20,GB,16,-4,36,0,237,-273,5.5,-110,-100,49.0,-113,101,0,0.5,22.125,21.9375,0.5,27.0625,25.6875
2022,REG,18,DAL,6,WAS,26,20,32,0,-320,274,-7.5,-100,-110,40.5,-104,-108,1,0.5,18.4375,21.0625,0.75,28.8125,19.75
2022,REG,18,LA,16,SEA,19,3,35,1,198,-224,5.5,-112,102,41.5,-101,-111,1,0.5,24.25,24.0625,0.3125,18.1875,22.8125
2022,REG,18,NYG,16,PHI,22,6,38,0,858,-1252,16.5,-103,-107,42.5,-105,-107,1,0.8125,28.4375,20.5,0.5625,21.8125,21.8125
2022,REG,18,LAC,28,DEN,31,3,59,0,222,-254,6.0,-104,-106,38.5,-103,-110,1,0.25,16.0,20.6875,0.625,22.6875,22.0625
2022,REG,18,CLE,14,PIT,28,14,42,0,128,-142,2.5,-101,-109,40.0,-106,-106,1,0.5,17.5,20.75,0.4375,21.6875,22.0625
2022,REG,18,CAR,10,NO,7,-3,17,0,160,-179,3.5,-114,103,41.5,-107,-105,0,0.4375,20.1875,20.9375,0.375,21.0625,22.9375
2022,REG,18,NYJ,6,MIA,11,5,17,0,178,-200,3.5,-103,-107,37.5,-110,-103,1,0.5,24.125,24.5625,0.4375,18.125,19.0625
2022,REG,18,HOU,32,IND,31,-1,63,0,128,-142,3.0,-119,108,38.0,-111,-101,0,0.3125,16.125,24.6875,0.125,16.0625,24.3125
2022,REG,18,BAL,16,CIN,27,11,43,0,474,-603,11.0,105,-116,39.0,-102,-110,1,0.7333333333333333,26.066666666666666,20.4,0.625,20.875,18.0
2022,REG,18,MIN,29,CHI,13,-16,42,0,-260,227,-6.5,-104,-106,42.5,-103,-109,0,0.1875,19.5625,27.125,0.75,24.6875,25.875
2022,REG,18,NE,23,BUF,35,12,58,0,314,-373,8.0,104,-115,44.0,-104,-108,1,0.8,28.0,17.533333333333335,0.5,21.3125,19.5
2022,REG,18,TB,17,ATL,30,13,47,0,207,-235,6.0,-110,100,40.5,-106,-106,1,0.375,20.9375,23.0625,0.5,18.5,20.5
2022,REG,18,TEN,16,JAX,20,4,36,0,227,-260,6.0,-106,-104,39.5,-106,-106,1,0.5,24.0,20.875,0.4375,17.625,21.1875
2022,REG,18,KC,31,LV,13,-18,44,0,-407,338,-9.0,-105,-105,51.5,-108,-104,0,0.375,23.875,24.1875,0.8125,29.0625,22.25
2023,REG,1,BUF,16,NYJ,22,6,38,1,-135,114,-2.5,-110,-110,44.5,-110,-110,1,,,,,,
2023,REG,1,DAL,40,NYG,0,-40,40,0,-170,142,-3.5,100,-120,44.5,-110,-110,0,,,,,,
2023,REG,1,DET,21,KC,20,-1,41,0,164,-198,4.0,-110,-110,53.0,-110,-110,0,,,,,,
2023,REG,1,CAR,10,ATL,24,14,34,0,160,-192,3.5,-108,-112,40.5,-110,-110,1,,,,,,
2023,REG,1,HOU,9,BAL,25,16,34,0,380,-500,9.5,-110,-110,43.5,-110,-110,1,,,,,,
2023,REG,1,CIN,3,CLE,24,21,27,0,-112,-108,-1.0,-105,-115,46.5,-110,-110,1,,,,,,
2023,REG,1,JAX,31,IND,21,-10,52,0,-205,170,-4.0,-108,-112,45.5,-110,-110,0,,,,,,
2023,REG,1,TB,20,MIN,17,-3,37,0,170,-205,4.0,-110,-110,45.0,-110,-110,0,,,,,,
2023,REG,1,TEN,15,NO,16,1,31,0,124,-148,3.0,-118,-102,41.0,-110,-110,1,,,,,,
2023,REG,1,SF,30,PIT,7,-23,37,0,-120,100,-1.5,-108,-112,41.5,-110,-110,0,,,,,,
2023,REG,1,ARI,16,WAS,20,4,36,0,270,-340,7.0,-108,-112,38.0,-110,-110,1,,,,,,
2023,REG,1,GB,38,CHI,20,-18,58,0,-102,-118,1.0,-110,-110,41.0,-112,-108,0,,,,,,
2023,REG,1,LV,17,DEN,16,-1,33,0,136,-162,3.0,-105,-115,43.0,-110,-110,0,,,,,,
2023,REG,1,MIA,36,LAC,34,-2,70,0,136,-162,3.0,-110,-110,50.5,-110,-110,0,,,,,,
2023,REG,1,PHI,25,NE,20,-5,45,0,-185,154,-3.5,-110,-110,44.5,-112,-108,0,,,,,,
2023,REG,1,LA,30,SEA,13,-17,43,0,180,-218,4.5,-110,-110,45.0,-110,-110,0,,,,,,
2023,REG,2,MIN,28,PHI,34,6,62,0,195,-238,6.0,-110,-110,49.0,-110,-110,1,1.0,25.0,20.0,0.0,17.0,20.0
2023,REG,2,CHI,17,TB,27,10,44,0,114,-135,2.5,-110,-110,41.0,-110,-110,1,1.0,20.0,17.0,0.0,20.0,38.0
2023,REG,2,GB,24,ATL,25,1,49,0,124,-148,3.0,-115,-105,40.5,-110,-110,1,1.0,24.0,10.0,1.0,38.0,20.0
2023,REG,2,LV,10,BUF,38,28,48,0,280,-355,7.5,-110,-110,47.0,-110,-110,1,0.0,16.0,22.0,1.0,17.0,16.0
2023,REG,2,BAL,27,CIN,24,-3,51,0,145,-175,3.5,-118,-102,45.5,-110,-110,0,0.0,3.0,24.0,1.0,25.0,9.0
2023,REG,2,SEA,37,DET,31,-6,68,1,180,-218,4.5,-110,-110,47.5,-108,-112,0,1.0,21.0,20.0,0.0,13.0,30.0
2023,REG,2,IND,31,HOU,20,-11,51,0,-110,-110,-1.0,-105,-115,40.0,-110,-110,0,0.0,9.0,25.0,0.0,21.0,31.0
2023,REG,2,KC,17,JAX,9,-8,26,0,-170,142,-3.5,-102,-118,50.5,-110,-110,0,1.0,31.0,21.0,0.0,20.0,21.0
2023,REG,2,CLE,22,PIT,26,4,48,0,-148,124,-2.5,-115,-105,39.0,-110,-110,1,0.0,7.0,30.0,1.0,24.0,3.0
2023,REG,2,NO,20,CAR,17,-3,37,0,-175,145,-3.0,-118,-102,39.5,-108,-112,0,0.0,10.0,24.0,1.0,16.0,15.0
2023,REG,2,MIA,24,NE,17,-7,41,0,-130,110,-2.0,-112,-108,46.5,-112,-108,0,0.0,20.0,25.0,1.0,36.0,34.0
2023,REG,2,WAS,35,DEN,33,-2,68,0,164,-198,4.0,-110,-110,38.5,-110,-110,0,0.0,16.0,17.0,1.0,20.0,16.0
2023,REG,2,NYJ,10,DAL,30,20,40,0,300,-380,8.5,-110,-110,38.5,-110,-110,1,1.0,40.0,0.0,1.0,22.0,16.0
2023,REG,2,SF,30,LA,23,-7,53,0,-340,270,-7.5,-105,-115,45.0,-110,-110,0,1.0,30.0,13.0,1.0,30.0,7.0
2023,REG,2,NYG,31,ARI,28,-3,59,0,-225,185,-5.0,-110,-110,40.0,-110,-110,0,0.0,16.0,20.0,0.0,0.0,40.0
2023,REG,2,LAC,24,TEN,27,3,51,1,-142,120,-2.5,-118,-102,45.5,-110,-110,1,0.0,15.0,16.0,0.0,34.0,36.0
2023,REG,3,DEN,20,MIA,70,50,90,0,205,-250,6.0,-110,-110,47.5,-110,-110,1,1.0,30.0,25.5,0.0,24.5,26.0
2023,REG,3,HOU,37,JAX,17,-20,54,0,300,-380,7.5,-110,-110,43.5,-110,-110,0,0.5,20.0,19.0,0.0,14.5,28.0
2023,REG,3,NO,17,GB,18,1,35,0,-125,105,-1.5,-110,-110,41.5,-110,-110,1,0.5,31.0,22.5,1.0,18.0,16.0
2023,REG,3,ATL,6,DET,20,14,26,0,140,-166,3.0,100,-120,47.5,-108,-112,1,0.5,26.0,28.5,1.0,24.5,17.0
2023,REG,3,TEN,3,CLE,27,24,30,0,154,-185,3.5,-110,-110,38.0,-110,-110,1,0.5,23.0,14.5,0.5,21.0,20.0
2023,REG,3,IND,22,BAL,19,-3,41,1,300,-380,7.5,-110,-110,43.5,-110,-110,0,1.0,26.0,16.5,0.5,26.0,25.5
2023,REG,3,NYG,12,SF,30,18,42,0,400,-535,10.5,-105,-115,43.5,-108,-112,1,1.0,30.0,15.0,0.5,15.5,34.0
2023,REG,3,LAC,28,MIN,24,-4,52,0,-110,-110,1.0,-115,-105,54.0,-110,-110,0,0.0,22.5,27.0,0.0,29.0,31.5
